"","year","month","station","dchl","cchl","ddo","do","dspm","cspm","ext","sal","tem","no2","no32","nh","po4","dSi","chl_merge","spm_merge","do_merge","ext_calc_linear","ext_calc_log","ext_merge","light","GPP"
"169",1971,"June","36",NA,NA,8.7,NA,10,NA,NA,24.8,20.3,NA,66.6,NA,33.9,116,NA,10,8.7,1.222,1.09524495497424,1.09524495497424,53,NA
"170",1971,"August","3",NA,NA,8.1,NA,NA,NA,NA,0.8,21.8,NA,2.1,NA,2.2,210,NA,NA,8.1,NA,NA,NA,48,NA
"171",1971,"August","6",NA,NA,8.4,NA,97,NA,NA,6.925,20.825,NA,3.85,NA,3.85,99.45,NA,97,8.4,4.4236,4.40963186760442,4.40963186760442,48,NA
"172",1971,"August","9",NA,NA,8.3,NA,27,NA,NA,13.45,20.3,NA,13.3,NA,2.25,90.9,NA,27,8.3,1.8476,2.0134333078824,2.0134333078824,48,NA
"173",1971,"August","13",NA,NA,7.7,NA,1,NA,NA,24.2,18.2,NA,21.4,NA,4.5,93.3,NA,1,7.7,0.8908,0.267,0.267,48,NA
"174",1971,"August","15",NA,NA,7.775,NA,NA,NA,NA,25.6,18.2,NA,19.6,NA,3.85,82.9,NA,NA,7.775,NA,NA,NA,48,NA
"175",1971,"August","21",NA,NA,7.8,NA,11,NA,NA,29.2,17.5,NA,21.2,NA,5.4,71.6,NA,11,7.8,1.2588,1.16114104560199,1.16114104560199,48,NA
"176",1971,"August","22",NA,NA,7.8,NA,NA,NA,NA,29.4,17.5,NA,20.8,NA,5,71.3,NA,NA,7.8,NA,NA,NA,48,NA
"177",1971,"August","24",NA,NA,7.8,NA,NA,NA,NA,29.2,17.5,NA,18.5,NA,6,79,NA,NA,7.8,NA,NA,NA,48,NA
"178",1971,"August","27",NA,NA,7.8,NA,6,NA,NA,28.6,19.6,NA,18.8,NA,8.4,83.7,NA,6,7.8,1.0748,0.800788776895504,0.800788776895504,48,NA
"179",1971,"August","30",NA,NA,7.4,NA,13,NA,NA,28,21,NA,16.2,NA,11.9,75.7,NA,13,7.4,1.3324,1.28634817983412,1.28634817983412,48,NA
"180",1971,"August","32",NA,NA,7.3,NA,9,NA,NA,27.8,22,NA,21.4,NA,14.8,79.5,NA,9,7.3,1.1852,1.02674339952874,1.02674339952874,48,NA
"181",1971,"August","34",NA,NA,7,NA,8,NA,NA,26.3,22.5,NA,39.5,NA,24.3,96.6,NA,8,7,1.1484,0.955224435103823,0.955224435103823,48,NA
"182",1971,"August","36",NA,NA,6.3,NA,12,NA,NA,25.6,22.5,NA,56.6,NA,32.3,101,NA,12,6.3,1.2956,1.22475540630535,1.22475540630535,48,NA
"183",1971,"September","3",NA,NA,7.95,NA,36,NA,NA,0.6,21.1,NA,3.425,NA,1.45,216.25,NA,36,7.95,2.1788,2.40173282847115,2.40173282847115,38,NA
"184",1971,"September","6",NA,NA,7.625,NA,98,NA,NA,2.3,20.9,NA,7.475,NA,2.475,189.5,NA,98,7.625,4.4604,4.43744359548075,4.43744359548075,38,NA
"185",1971,"September","9",NA,NA,7.4,NA,20,NA,NA,8.3,20.3,NA,11.325,NA,1.825,155,NA,20,7.4,1.59,1.67510736730568,1.67510736730568,38,NA
"186",1971,"September","13",NA,NA,7.45,NA,14,NA,NA,22.3,19.2,NA,14.5,NA,3.15,86,NA,14,7.45,1.3692,1.34613230652432,1.34613230652432,38,NA
"187",1971,"September","15",NA,NA,7.65,NA,8,NA,NA,21.7,19,NA,15.45,NA,3.1,91,NA,8,7.65,1.1484,0.955224435103823,0.955224435103823,38,NA
"188",1971,"September","21",NA,NA,7.15,NA,10,NA,NA,27.45,18,NA,14.5833333333333,NA,4.35,69.8333333333333,NA,10,7.15,1.222,1.09524495497424,1.09524495497424,38,NA
"189",1971,"September","22",NA,NA,6.96666666666667,NA,16,NA,NA,27.85,18.2333333333333,NA,14.4,NA,4,68.5,NA,16,6.96666666666667,1.4428,1.46095490456786,1.46095490456786,38,NA
"190",1971,"September","24",NA,NA,6.88333333333333,NA,13.5,NA,NA,27.95,20.2333333333333,NA,17.7,NA,6.95,91.5,NA,13.5,6.88333333333333,1.3508,1.31452011625351,1.31452011625351,38,NA
"191",1971,"September","27",NA,NA,7,NA,12.5,NA,NA,29.2,20.8,NA,18.6333333333333,NA,9,100.5,NA,12.5,7,1.314,1.25363667606315,1.25363667606315,38,NA
"192",1971,"September","30",NA,NA,6.31666666666667,NA,14,NA,NA,29.0333333333333,22.1666666666667,NA,30.05,NA,17,123.833333333333,NA,14,6.31666666666667,1.3692,1.34613230652432,1.34613230652432,38,NA
"193",1971,"September","32",NA,NA,6.53333333333333,NA,9.5,NA,NA,28.75,22.7166666666667,NA,36.2,NA,21.2333333333333,128.75,NA,9.5,6.53333333333333,1.2036,1.05245236529806,1.05245236529806,38,NA
"194",1971,"September","34",NA,NA,6.3,NA,9,NA,NA,28.3333333333333,23,NA,44.7666666666667,NA,27.0333333333333,138,NA,9,6.3,1.1852,1.02674339952874,1.02674339952874,38,NA
"195",1971,"September","36",NA,NA,5.76666666666667,NA,8.5,NA,NA,27.3166666666667,23.25,NA,55.9833333333333,NA,33.6166666666667,143.666666666667,NA,8.5,5.76666666666667,1.1668,0.990983917316282,0.990983917316282,38,NA
"196",1971,"December","3",NA,NA,9.9,NA,35.5,NA,NA,0.283333333333333,9.26666666666667,NA,13.25,NA,2.11666666666667,247.833333333333,NA,35.5,9.9,2.1604,2.38117339820735,2.38117339820735,15,NA
"197",1971,"December","6",NA,NA,10.4,NA,56,NA,NA,2.575,9.2,NA,18.175,NA,2.35,230.5,NA,56,10.4,2.9148,3.14883947978527,3.14883947978527,15,NA
"198",1971,"December","9",NA,NA,9.6,NA,20.5,NA,NA,9.075,9.475,NA,21.05,NA,2.525,166,NA,20.5,9.6,1.6084,1.69080301853806,1.69080301853806,15,NA
"199",1971,"December","13",NA,NA,9.5,NA,16,NA,NA,17.8,9.6,NA,23.2,NA,2.85,125,NA,16,9.5,1.4428,1.46095490456786,1.46095490456786,15,NA
"200",1971,"December","15",NA,NA,9.15,NA,30,NA,NA,21.95,9.55,NA,21.95,NA,2.9,103,NA,30,9.15,1.958,2.14776415767314,2.14776415767314,15,NA
"201",1971,"December","18",NA,NA,8.1,NA,NA,NA,NA,28,9.8,NA,NA,NA,NA,NA,NA,NA,8.1,NA,NA,NA,15,NA
"202",1971,"December","21",NA,NA,8.2,NA,14.5,NA,NA,27.9,10.175,NA,20.5,NA,3.3,70,NA,14.5,8.2,1.3876,1.32802028158659,1.32802028158659,15,NA
"203",1971,"December","22",NA,NA,8.5,NA,22,NA,NA,27.55,10.15,NA,20.85,NA,3.25,73,NA,22,8.5,1.6636,1.77589123888241,1.77589123888241,15,NA
"204",1971,"December","24",NA,NA,8.8,NA,42,NA,NA,28.4,10.4,NA,27.05,NA,7.2,98,NA,42,8.8,2.3996,2.63975168870492,2.63975168870492,15,NA
"205",1971,"December","27",NA,NA,8.9,NA,32.5,NA,NA,28.45,10.225,NA,35.8,NA,11.45,113.25,NA,32.5,8.9,2.05,2.22699757775904,2.22699757775904,15,NA
"206",1971,"December","30",NA,NA,8.9,NA,30,NA,NA,28,9.4,NA,54.6,NA,15.65,124,NA,30,8.9,1.958,2.14776415767314,2.14776415767314,15,NA
"207",1971,"December","32",NA,NA,8.9,NA,NA,NA,NA,27.3,8.9,NA,77.6,NA,22.6,130,NA,NA,8.9,NA,NA,NA,15,NA
"208",1971,"December","34",NA,NA,8.8,NA,41,NA,NA,26.2,8.8,NA,97.7,NA,29,153,NA,41,8.8,2.3628,2.60104439903626,2.60104439903626,15,NA
"209",1971,"December","36",NA,NA,8.4,NA,62,NA,NA,24.8,8.8,NA,108.5,NA,36.4,165,NA,62,8.4,3.1356,3.35156284334197,3.35156284334197,15,NA
"210",1972,"February","3",NA,NA,10.7,NA,NA,NA,NA,0.2,7.1,NA,35.6,NA,2.7,291,NA,NA,10.7,NA,NA,NA,20,NA
"211",1972,"February","6",NA,NA,10.8,NA,41,NA,NA,2.5,7.15,NA,35.35,NA,2.7,265.5,NA,41,10.8,2.3628,2.60104439903626,2.60104439903626,20,NA
"212",1972,"February","9",NA,NA,10.4,NA,38,NA,NA,10.025,7.5,NA,35.6,NA,2.7,218.5,NA,38,10.4,2.2524,2.48266776902983,2.48266776902983,20,NA
"213",1972,"February","13",NA,NA,9.6,NA,12,NA,NA,20.3,8.4,NA,26.85,NA,3.15,125.5,NA,12,9.6,1.2956,1.22475540630535,1.22475540630535,20,NA
"214",1972,"February","15",NA,NA,9.2,NA,26,NA,NA,19.95,8.15,NA,27.4,NA,3.4,118,NA,26,9.2,1.8108,1.96738757222678,1.96738757222678,20,NA
"215",1972,"February","21",NA,NA,9.025,NA,10,NA,NA,26.5,8.7,NA,22.5,NA,3.45,76.5,NA,10,9.025,1.222,1.09524495497424,1.09524495497424,20,NA
"216",1972,"February","22",NA,NA,8.9,NA,NA,NA,NA,26.8,8.8,NA,22.35,NA,2.9,76,NA,NA,8.9,NA,NA,NA,20,NA
"217",1972,"February","24",NA,NA,9.05,NA,16,NA,NA,26.8,8.8,NA,25.3,NA,4.15,80,NA,16,9.05,1.4428,1.46095490456786,1.46095490456786,20,NA
"218",1972,"February","27",NA,NA,9.475,NA,11,NA,NA,26.75,8.55,NA,34.55,NA,7.4,92.5,NA,11,9.475,1.2588,1.16114104560199,1.16114104560199,20,NA
"219",1972,"February","30",NA,NA,9,NA,17,NA,NA,26.15,8.55,NA,54.3,NA,12.8,114,NA,17,9,1.4796,1.51626967809365,1.51626967809365,20,NA
"220",1972,"February","32",NA,NA,8.9,NA,34,NA,NA,25.4,8.6,NA,67.6,NA,16.3,121,NA,34,8.9,2.1052,2.31903785273006,2.31903785273006,20,NA
"221",1972,"February","34",NA,NA,8.8,NA,NA,NA,NA,24.9,8.3,NA,77.4,NA,18.1,125,NA,NA,8.8,NA,NA,NA,20,NA
"222",1972,"February","36",NA,NA,9.9,NA,45,NA,NA,24.1,8.3,NA,88.1,NA,24.7,129,NA,45,9.9,2.51,2.75378818517465,2.75378818517465,20,NA
"223",1972,"April","3",NA,NA,9.8,NA,30.5,NA,NA,0.425,14.8,0.6,11.75,3.3,0.7,NA,NA,30.5,9.8,1.9764,2.16623558030623,2.16623558030623,45,NA
"224",1972,"April","6",NA,NA,9.2,NA,15,NA,NA,4.175,15.025,0.61,17.8,7.25,2.4,NA,NA,15,9.2,1.406,1.40428482620167,1.40428482620167,45,NA
"225",1972,"April","9",NA,NA,8.4,NA,30.3333333333333,NA,NA,12.2333333333333,14.7,0.915,18.9,8.96666666666667,2.8,NA,NA,30.3333333333333,8.4,1.97026666666667,2.12701238544473,2.12701238544473,45,NA
"226",1972,"April","13",NA,NA,8.4,NA,NA,NA,NA,20.5,14.1,NA,15.05,6.1,2.3,NA,NA,NA,8.4,NA,NA,NA,45,NA
"227",1972,"April","15",NA,NA,8.6,NA,NA,NA,NA,22.3333333333333,13.8666666666667,0.3,13.9333333333333,5.05,2.35,NA,NA,NA,8.6,NA,NA,NA,45,NA
"228",1972,"April","21",NA,NA,7.7,NA,7,NA,NA,28.125,13.075,0.98,14.6,5.25,3.2,54,NA,7,7.7,1.1116,0.880149324290776,0.880149324290776,45,NA
"229",1972,"April","22",NA,NA,7.9,NA,18,NA,NA,27.85,13.25,1.12,14.75,4.9,3.45,59,NA,18,7.9,1.5164,1.57033860331594,1.57033860331594,45,NA
"230",1972,"April","24",NA,NA,7.75,NA,15.5,NA,NA,28.025,13.2,1.27,14.65,6.05,3.3,58,NA,15.5,7.75,1.4244,1.40131731920558,1.40131731920558,45,NA
"231",1972,"April","27",NA,NA,7.95,NA,27.5,NA,NA,26.475,14.475,2.69,15.95,8.25,6.5,52,NA,27.5,7.95,1.866,1.99173526606714,1.99173526606714,45,NA
"232",1972,"April","30",NA,NA,7.45,NA,26,NA,NA,26.1,14.45,2.86,23.45,9.55,11.65,33,NA,26,7.45,1.8108,1.95477239935126,1.95477239935126,45,NA
"233",1972,"April","32",NA,NA,7.525,NA,29.5,NA,NA,25.65,14.825,9.7,39.3,11.8,15.75,72,NA,29.5,7.525,1.9396,2.04996024584949,2.04996024584949,45,NA
"234",1972,"April","34",NA,NA,6.85,NA,NA,NA,NA,24.9,14.85,NA,66.3,32.45,25.55,NA,NA,NA,6.85,NA,NA,NA,45,NA
"235",1972,"April","36",NA,NA,6.275,NA,30.5,NA,NA,24.075,14.85,25.8,87.55,57.9,32.35,78,NA,30.5,6.275,1.9764,2.13807588317097,2.13807588317097,45,NA
"236",1972,"June","3",NA,NA,9,NA,62.5,NA,NA,7.125,19.75,0.13,4.6,1.7,1.55,80.6,NA,62.5,9,3.154,3.35881590906421,3.35881590906421,53,NA
"237",1972,"June","6",NA,NA,8.75,NA,34,NA,NA,13.35,18.55,0.2,3.7,3.5,3,46.4,NA,34,8.75,2.1052,2.31039678066715,2.31039678066715,53,NA
"238",1972,"June","9",NA,NA,7.475,NA,53,NA,NA,21.6,18.5,0.52,14.1,6.6,3.35,59.6,NA,53,7.475,2.8044,2.90661161809501,2.90661161809501,53,NA
"239",1972,"June","13",NA,NA,7.5,NA,39.5,NA,NA,26.4,17.5,0.59,17.1,5.5,2.5,61.8,NA,39.5,7.5,2.3076,2.54224280223622,2.54224280223622,53,NA
"240",1972,"June","15",NA,NA,7.55,NA,21,NA,NA,27.1,17.35,0.45,17.4,5.1,3,77.2,NA,21,7.55,1.6268,1.72596382528548,1.72596382528548,53,NA
"241",1972,"June","21",NA,NA,7.3,NA,6.5,NA,NA,31.25,16.8,0.36,13.8,5,3.3,38.8,NA,6.5,7.3,1.0932,0.84046905059314,0.84046905059314,53,NA
"242",1972,"June","22",NA,NA,7.45,NA,12.5,NA,NA,30.95,16.7,0.31,13.4,4.4,4.65,34.9,NA,12.5,7.45,1.314,1.25555179306974,1.25555179306974,53,NA
"243",1972,"June","24",NA,NA,7.5,NA,10.5,NA,NA,30.825,17.225,0.42,11.8,3.8,4.95,39.2,NA,10.5,7.5,1.2404,1.12574940291705,1.12574940291705,53,NA
"244",1972,"June","27",NA,NA,6.875,NA,10,NA,NA,29.95,18.8,1.02,93,7.4,10.15,29.9,NA,10,6.875,1.222,1.09524495497424,1.09524495497424,53,NA
"245",1972,"June","30",NA,NA,5.98333333333333,NA,7.33333333333333,NA,NA,29.6,20.1666666666667,2.24,15.35,8.1,14.9,35.05,NA,7.33333333333333,5.98333333333333,1.12386666666667,0.89716816762988,0.89716816762988,53,NA
"246",1972,"June","32",NA,NA,6.48333333333333,NA,8,NA,NA,29.4,20.5333333333333,5.55,24.1,16.2,18.8333333333333,32.6,NA,8,6.48333333333333,1.1484,0.938349907517407,0.938349907517407,53,NA
"247",1972,"June","34",NA,NA,6,NA,16,NA,NA,28.9,20.5,12,28.95,35.2,24.0666666666667,33.2,NA,16,6,1.4428,1.46095490456786,1.46095490456786,53,NA
"248",1972,"June","36",NA,NA,5.41666666666667,NA,31.6666666666667,NA,NA,28.6833333333333,20.5166666666667,NA,51.5,50.9,30.7666666666667,45,NA,31.6666666666667,5.41666666666667,2.01933333333333,2.15823475201782,2.15823475201782,53,NA
"249",1972,"July","3",NA,NA,8.3,NA,53.5,NA,NA,4.65,20.65,0.28,7.1,1,1.63,134,NA,53.5,8.3,2.8228,3.06162238195905,3.06162238195905,53,NA
"250",1972,"July","6",NA,NA,8.5,NA,48,NA,NA,11.075,20.3,0.36,4.1,2.4,1.8,45.7,NA,48,8.5,2.6204,2.85540472834564,2.85540472834564,53,NA
"251",1972,"July","9",NA,NA,7.8,NA,34.5,NA,NA,17.75,19.85,0.7,8.7,5.3,2.71,36.5,NA,34.5,7.8,2.1236,2.30804446964126,2.30804446964126,53,NA
"252",1972,"July","13",NA,NA,7.4,NA,NA,NA,NA,26.7,19.45,0.65,11.7,5.8,3.9,38.9,NA,NA,7.4,NA,NA,NA,53,NA
"253",1972,"July","15",NA,NA,7.3,NA,NA,NA,NA,29.2,18.75,0.53,10.85,NA,4.15,40.2,NA,NA,7.3,NA,NA,NA,53,NA
"254",1972,"July","21",NA,NA,7.7,NA,7.5,NA,NA,32.05,17.525,0.27,8.3,NA,3.88,33,NA,7.5,7.7,1.13,0.905677589299432,0.905677589299432,53,NA
"255",1972,"July","22",NA,NA,7.4,NA,NA,NA,NA,32.1,17.65,0.33,9.15,NA,3.88,37.8,NA,NA,7.4,NA,NA,NA,53,NA
"256",1972,"July","24",NA,NA,6.9,NA,8.5,NA,NA,32,19.1,0.3,11.3,NA,5.92,59,NA,8.5,6.9,1.1668,0.970432814964988,0.970432814964988,53,NA
"257",1972,"July","27",NA,NA,6.9,NA,12,NA,NA,31.65,20.45,1.15,15.05,NA,12.1,79.8,NA,12,6.9,1.2956,1.09212536253856,1.09212536253856,53,NA
"258",1972,"July","30",NA,NA,6.3,NA,15.5,NA,NA,31.45,20.5,2.26,19.35,9,19.3,86.4,NA,15.5,6.3,1.4244,1.40131731920558,1.40131731920558,53,NA
"259",1972,"July","32",NA,NA,NA,NA,11,NA,NA,30.8,20.5,9.35,59.4,33.9,NA,NA,NA,11,NA,1.2588,1.16114104560199,1.16114104560199,53,NA
"260",1972,"July","34",NA,NA,NA,NA,NA,NA,NA,28.2,20.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53,NA
"261",1972,"July","36",NA,NA,NA,NA,86,NA,NA,24.25,20.8,34.1,107,188,NA,NA,NA,86,NA,4.0188,4.09598928604253,4.09598928604253,53,NA
"262",1972,"August","3",NA,NA,8.15,NA,119,NA,NA,3.225,20.75,0.0575,3.15,1.44666666666667,2.74,148.6,NA,119,8.15,5.2332,4.83353373137855,4.83353373137855,48,NA
"263",1972,"August","6",NA,NA,8.4875,NA,110,NA,NA,8.25,20.4416666666667,0.0575,0.925,0.35,1.725,51.12,NA,110,8.4875,4.902,4.69737724833504,4.69737724833504,48,NA
"264",1972,"August","9",NA,NA,7.8375,NA,45,NA,NA,14.5833333333333,19.9166666666667,0.365,5.51666666666667,1.978,2.55,26.0333333333333,NA,45,7.8375,2.51,2.65951034535929,2.65951034535929,48,NA
"265",1972,"August","13",NA,NA,7.3,NA,15,NA,NA,27.3333333333333,19.1166666666667,0.69,12.1333333333333,5.332,3.55,38.55,NA,15,7.3,1.406,1.40428482620167,1.40428482620167,48,NA
"266",1972,"August","15",NA,NA,7.4,NA,13,NA,NA,28.8666666666667,18.7,0.6825,11.575,4.58333333333333,3.83333333333333,36.7333333333333,NA,13,7.4,1.3324,1.28634817983412,1.28634817983412,48,NA
"267",1972,"August","18",NA,NA,7.3,NA,NA,NA,NA,31.9,17.2,0.41,10.8,4.6,NA,NA,NA,NA,7.3,NA,NA,NA,48,NA
"268",1972,"August","21",NA,NA,7.225,NA,9.6,NA,NA,31.56,17.71,0.478,10.72,5.548,4.56,39.44,NA,9.6,7.225,1.20728,1.06488395399955,1.06488395399955,48,NA
"269",1972,"August","22",NA,NA,7.15,NA,7,NA,NA,31.92,18.5,0.596666666666667,10.6,5.372,6.86666666666667,60.5666666666667,NA,7,7.15,1.1116,0.880149324290776,0.880149324290776,48,NA
"270",1972,"August","24",NA,NA,6.825,NA,10.75,NA,NA,32.1,19.56,0.8175,14.4,6.305,9.8,85.65,NA,10.75,6.825,1.2496,1.13027101756695,1.13027101756695,48,NA
"271",1972,"August","27",NA,NA,6.625,NA,10.3333333333333,NA,NA,31.98,20.66,1.385,16.025,5.4425,17.925,104.75,NA,10.3333333333333,6.625,1.23426666666667,1.09384536514276,1.09384536514276,48,NA
"272",1972,"August","30",NA,NA,6.275,NA,14,NA,NA,31.8,21.44,2.01,16.3,5.1,22.1666666666667,109.133333333333,NA,14,6.275,1.3692,1.33279177914509,1.33279177914509,48,NA
"273",1972,"August","32",NA,NA,6.11666666666667,NA,10.5,NA,NA,31.25,21.9,4.42,34.5,15.05,32.9,130,NA,10.5,6.11666666666667,1.2404,1.12819300028811,1.12819300028811,48,NA
"274",1972,"August","34",NA,NA,5.35,NA,NA,NA,NA,30.2,21.7,NA,NA,49.4,53.9,157,NA,NA,5.35,NA,NA,NA,48,NA
"275",1972,"August","36",NA,NA,4.4,NA,31.5,NA,NA,29.325,21.7,7.11,69.2,80.4,62.6,160,NA,31.5,4.4,2.0132,2.13460122779651,2.13460122779651,48,NA
"276",1972,"September","3",NA,NA,8.8625,NA,69,NA,NA,1.2375,19.3625,0.1,1.95,0.435,1.6,189,NA,69,8.8625,3.3932,3.55321823999527,3.55321823999527,38,NA
"277",1972,"September","6",NA,NA,9.14,NA,67.2,NA,NA,5.77,18.99,0.104,0.94,0.44,1.72,90.44,NA,67.2,9.14,3.32696,3.37550378103343,3.37550378103343,38,NA
"278",1972,"September","9",NA,NA,8.31,NA,16.4,NA,NA,14.89,19.17,0.422,5.86,2.058,2.38,26.54,NA,16.4,8.31,1.45752,1.40696350843879,1.40696350843879,38,NA
"279",1972,"September","13",NA,NA,8.275,NA,5,NA,NA,24.575,18.65,0.725,10.625,3.25,NA,34.125,NA,5,8.275,1.038,0.716110223624623,0.716110223624623,38,NA
"280",1972,"September","15",NA,NA,8.33333333333333,NA,5,NA,NA,25.8,18.7,0.665,10.2,3.385,NA,33.175,NA,5,8.33333333333333,1.038,0.716110223624623,0.716110223624623,38,NA
"281",1972,"September","21",NA,NA,7.02,NA,7,NA,NA,30.8,17.74,0.6525,10.64,6.35,4.75,40.15,NA,7,7.02,1.1116,0.869707205754405,0.869707205754405,38,NA
"282",1972,"September","22",NA,NA,6.92,NA,5,NA,NA,31.06,18.04,0.48,11.02,5.32,7.7,45.5666666666667,NA,5,6.92,1.038,0.716110223624623,0.716110223624623,38,NA
"283",1972,"September","24",NA,NA,6.98,NA,6,NA,NA,31.54,18.94,0.67,12.22,5.226,9.1,81.78,NA,6,6.98,1.0748,0.792734596734501,0.792734596734501,38,NA
"284",1972,"September","27",NA,NA,6.51,NA,8.2,NA,NA,32.32,19.64,0.864,13.92,7.15,17.5,124.6,NA,8.2,6.51,1.15576,0.951639416481316,0.951639416481316,38,NA
"285",1972,"September","30",NA,NA,6.625,NA,7.25,NA,NA,32.2,19.86,1.59,16.96,8.855,25.175,138.4,NA,7.25,6.625,1.1208,0.881430487170445,0.881430487170445,38,NA
"286",1972,"September","32",NA,NA,6.475,NA,10,NA,NA,31.7666666666667,20,3.52,27.3333333333333,17.1366666666667,32.2333333333333,152.666666666667,NA,10,6.475,1.222,1.05004095034117,1.05004095034117,38,NA
"287",1972,"September","34",NA,NA,6.26666666666667,NA,NA,NA,NA,31.1666666666667,20.0333333333333,2.32,38.3,41.7,43.85,153,NA,NA,6.26666666666667,NA,NA,NA,38,NA
"288",1972,"September","36",NA,NA,5.31666666666667,NA,20,NA,NA,30.0666666666667,20.0333333333333,11.35,54.9333333333333,53.5666666666667,48.0666666666667,182,NA,20,5.31666666666667,1.59,1.54916156469253,1.54916156469253,38,NA
"289",1972,"October","21",NA,NA,6.7,NA,4,NA,NA,30.2,17.5,0.85,11.7,6.79,4.9,46.9,NA,4,6.7,1.0012,0.62455981260374,0.62455981260374,25,NA
"290",1972,"October","22",NA,NA,6.7,NA,NA,NA,NA,29.6,16.3,NA,12.75,9.7,5.4,43.8,NA,NA,6.7,NA,NA,NA,25,NA
"291",1972,"October","24",NA,NA,7.15,NA,10,NA,NA,30.2,16.75,0.96,15.15,7.45,8.3,70.1,NA,10,7.15,1.222,1.0427573585858,1.0427573585858,25,NA
"292",1972,"October","27",NA,NA,7.1,NA,6.5,NA,NA,31.3,17.35,1.045,19,7.9,14.7,100.75,NA,6.5,7.1,1.0932,0.82565160606624,0.82565160606624,25,NA
"293",1972,"October","30",NA,NA,6.75,NA,10.5,NA,NA,31.3,17.25,1.725,25.95,12.05,21.35,116.65,NA,10.5,6.75,1.2404,1.12078630746897,1.12078630746897,25,NA
"294",1972,"November","3",NA,NA,9.05,NA,42,NA,NA,0.4,14.6,0.33,16.2,0.5,1.3,254,NA,42,9.05,2.3996,2.63975168870492,2.63975168870492,20,NA
"295",1972,"November","6",NA,NA,9.1,NA,64,NA,NA,2.95,14.7,0.59,16.6,5.6,2,215,NA,64,9.1,3.2092,3.41742966823752,3.41742966823752,20,NA
"296",1972,"November","9",NA,NA,8,NA,16,NA,NA,14.5,15.2,1.09,16.2,10.9,3.3,115,NA,16,8,1.4428,1.46095490456786,1.46095490456786,20,NA
"297",1972,"November","13",NA,NA,8,NA,NA,NA,NA,23.5,15.4,1,14.3,9.8,3.7,72.8,NA,NA,8,NA,NA,NA,20,NA
"298",1972,"November","15",NA,NA,8,NA,NA,NA,NA,23.5,15.5,0.99,NA,NA,NA,74.4,NA,NA,8,NA,NA,NA,20,NA
"299",1972,"November","21",NA,NA,7.35,NA,5,NA,NA,28.3,15.1,0.97,10.8,8.4,3.9,50.7,NA,5,7.35,1.038,0.716110223624623,0.716110223624623,20,NA
"300",1972,"November","22",NA,NA,7.4,NA,NA,NA,NA,28.5,15.2,0.97,11.4,8.2,4,48.2,NA,NA,7.4,NA,NA,NA,20,NA
"301",1972,"November","24",NA,NA,7.3,NA,13,NA,NA,29.4,15.6,1.11,16.2,9.2,7.7,68,NA,13,7.3,1.3324,1.28634817983412,1.28634817983412,20,NA
"302",1972,"November","27",NA,NA,7.4,NA,12,NA,NA,30.45,15.8,1.15,22.4,8.2,13.5,90.8,NA,12,7.4,1.2956,1.22475540630535,1.22475540630535,20,NA
"303",1972,"November","30",NA,NA,6.95,NA,16,NA,NA,30.5,15.5,1.79,29.7,11.6,18.4,93.9,NA,16,6.95,1.4428,1.46095490456786,1.46095490456786,20,NA
"304",1972,"November","32",NA,NA,7.35,NA,16,NA,NA,30.5,15.5,2.12,34.7,10.7,19.9,103,NA,16,7.35,1.4428,1.46095490456786,1.46095490456786,20,NA
"305",1972,"November","34",NA,NA,7.2,NA,NA,NA,NA,29.9,15.2,4.78,53.2,22.5,26.9,129,NA,NA,7.2,NA,NA,NA,20,NA
"306",1972,"November","36",NA,NA,6.8,NA,2,NA,NA,28.95,15.4,7.82,63.7,37.5,31.7,142,NA,2,6.8,0.9276,0.408359486194699,0.408359486194699,20,NA
"307",1972,"December","3",NA,NA,11.425,NA,10.5,NA,NA,0.15,6.225,0.415,25.1,6.85,2.03,311,NA,10.5,11.425,1.2404,0.971053683652841,0.971053683652841,15,NA
"308",1972,"December","6",NA,NA,10.85,NA,26,NA,NA,4.1,6.75,0.675,26.15,9.6,2.85,232,NA,26,10.85,1.8108,1.96600446718238,1.96600446718238,15,NA
"309",1972,"December","9",NA,NA,10.4,NA,26,NA,NA,9.675,7.225,0.68,25.1,11.2,2.995,228,NA,26,10.4,1.8108,1.95012123617275,1.95012123617275,15,NA
"310",1972,"December","13",NA,NA,9.65,NA,NA,NA,NA,18.8,8.1,0.765,22.55,9.05,3.275,134,NA,NA,9.65,NA,NA,NA,15,NA
"311",1972,"December","15",NA,NA,10,NA,NA,NA,NA,17.75,8.15,1.13,23.6,9.7,3.215,147,NA,NA,10,NA,NA,NA,15,NA
"312",1972,"December","21",NA,NA,8.65,NA,8,NA,NA,26.5,10.1,0.78,18.1,7.5,3.83,77.4,NA,8,8.65,1.1484,0.955224435103823,0.955224435103823,15,NA
"313",1972,"December","22",NA,NA,8.7,NA,NA,NA,NA,26.4,9.7,NA,NA,8.3,4.49,83.9,NA,NA,8.7,NA,NA,NA,15,NA
"314",1972,"December","24",NA,NA,8.75,NA,10,NA,NA,26.2,9.8,0.85,21.7,7.7,5.27,85.1,NA,10,8.75,1.222,1.09524495497424,1.09524495497424,15,NA
"315",1972,"December","27",NA,NA,9.2,NA,6,NA,NA,27.3,8.9,0.94,30,6.6,9.31,89,NA,6,9.2,1.0748,0.800788776895504,0.800788776895504,15,NA
